Wall time,Step,Value
1579535239.093718,1220800,-121.25647735595703
1579535239.6630418,1222400,-114.82617950439453
1579535240.221182,1224000,-120.54141998291016
1579535240.7871697,1225600,-116.30980682373047
1579535240.7873554,1225600,-116.29244995117188
1579535241.360683,1227200,-121.81303405761719
1579535241.360877,1227200,-121.42163848876953
1579535241.36106,1227200,-121.7870864868164
1579535242.4657881,1230400,-384.01708984375
1579535242.4659648,1230400,-384.35540771484375
1579535242.466131,1230400,-385.95770263671875
1579535244.1014214,1235200,-257.2601013183594
1579535244.6455097,1236800,-126.44458770751953
1579535245.1756775,1238400,-121.782470703125
1579535246.3019907,1241600,-944.7394409179688
1579535246.8488562,1243200,-260.1868896484375
1579535246.8489313,1243200,-259.62054443359375
1579535246.8490758,1243200,-389.6432189941406
1579535247.4231453,1244800,-130.41485595703125
1579535248.5506136,1248000,-130.04165649414062
1579535248.5512078,1248000,-129.86813354492188
1579535249.101089,1249600,-1.3136769533157349
1579535249.6746802,1251200,-128.65890502929688
1579535250.228743,1252800,-128.08042907714844
1579535252.4531605,1259200,-908.7073974609375
1579535254.1221166,1264000,-294.81903076171875
1579535254.1224928,1264000,-291.5649108886719
1579535254.1225798,1264000,-294.0589294433594
1579535254.6708746,1265600,-239.28103637695312
1579535255.7727468,1268800,-911.1432495117188
1579535256.8754022,1272000,-124.52022552490234
1579535257.4349694,1273600,-269.3607482910156
1579535257.9881577,1275200,-119.32728576660156
1579535258.6063757,1276800,-132.5239715576172
1579535260.5557723,1281600,-121.39612579345703
1579535263.8887227,1291200,-124.79788970947266
1579535264.464346,1292800,-237.8634033203125
1579535265.5682628,1296000,-124.98788452148438
1579535266.110993,1297600,-1006.2301635742188
1579535266.6540332,1299200,-294.74798583984375
1579535267.2219088,1300800,-919.6214599609375
1579535267.2223248,1300800,-131.092529296875
1579535267.7923052,1302400,-129.94680786132812
1579535268.8971875,1305600,-128.8328094482422
1579535268.897323,1305600,-128.92581176757812
1579535268.8974197,1305600,-128.55413818359375
1579535269.4554236,1307200,-0.4473768472671509
1579535270.5724804,1310400,-121.35555267333984
1579535272.2436743,1315200,-129.22866821289062
1579535272.7963614,1316800,-333.8938293457031
1579535273.339619,1318400,-129.83641052246094
1579535273.805609,1320000,-114.74507904052734
